machine_id,accession,accession_base,component_suffix,object_id,inferred_record_kind,inferred_cover_accession,multipart_group_size_records,title_en,title_zh,culture,date,type,technique,provenance_raw,acquisition_mode,share_license_status,object_url,web_image_url,print_image_url,full_image_url,has_web_image,has_print_image,has_full_image,in_core_2025_purchase_block,physical_print_contribution_inferred,cma_jpeg_caption_endpoint,cma_tiff_endpoint,updated_at
CMA:2025.86,2025.86,2025.86,,679114,object,,1,Print of Xu Gate and the City Moat,胥門護城河畔圖,"Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)",1736–95,Print,Multicolor woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.86,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.86,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.86,2026-08-13 11:44:38.351000
CMA:2025.87,2025.87,2025.87,,679115,object,,1,"Touring in Spring, Enjoying Summer",春遊夏賞,"Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)",1736–95,Print,Multicolor woodblock print; two shades of ink on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.87,https://openaccess-cdn.clevelandart.org/2025.87/2025.87_web.jpg,https://openaccess-cdn.clevelandart.org/2025.87/2025.87_print.jpg,https://openaccess-cdn.clevelandart.org/2025.87/2025.87_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.87,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.87,2026-08-13 11:44:38.357000
CMA:2025.88,2025.88,2025.88,,679116,object,,1,First Part of Story of The Western Chamber,全本西廂記,"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",1736–95,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.88,https://openaccess-cdn.clevelandart.org/2025.88/2025.88_web.jpg,https://openaccess-cdn.clevelandart.org/2025.88/2025.88_print.jpg,https://openaccess-cdn.clevelandart.org/2025.88/2025.88_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.88,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.88,2026-05-29 09:16:07.046000
CMA:2025.89,2025.89,2025.89,,679117,object,,1,Beauties with Orchids,美人蘭花圖,"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",1736–95,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.89,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.89,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.89,2026-05-29 09:16:07.044000
CMA:2025.90,2025.90,2025.90,,679118,object,,1,Ladies Playing with a Baby,仕女戲嬰圖,"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",1736–95,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.90,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.90,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.90,2026-05-29 09:16:07.184000
CMA:2025.91.a,2025.91.a,2025.91,a,679119,component,2025.91,3,Mu Yuying Smashes the Gate of Heaven Formation,穆御英大破天門陣,"Southeast China, Suzhou, Qing dynasty (1644–1911), Kangxi reign (1662–1722)",1662–1722,Print,Multicolor woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.91.a,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.91.a,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.91.a,2026-08-13 11:44:38.364000
CMA:2025.91.b,2025.91.b,2025.91,b,679120,component,2025.91,3,Happy Fisherfolk,漁家歡樂,"Southeast China, Suzhou, Qing dynasty (1644–1911), Kangxi reign (1662–1722)",1662–1722,Print,Multicolor woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.91.b,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.91.b,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.91.b,2026-08-13 11:44:38.370000
CMA:2025.92.a,2025.92.a,2025.92,a,679121,component,2025.92,4,Zhang Qian Chances upon Douniu Celestial Palace,張騫誤入斗牛宮,"China, Qing dynasty (1644–1911), Yongzheng reign (1723–35) to Qianlong reign (1736–95)",1723–95,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.92.a,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.92.a,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.92.a,2026-05-29 09:16:07.484000
CMA:2025.92.b,2025.92.b,2025.92,b,679122,component,2025.92,4,The Twenty Four Paragons of Filial Piety,二十四孝,"China, Qing dynasty (1644–1911), Yongzheng reign (1723–35) to Qianlong reign (1736–95)",1723–95,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.92.b,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.92.b,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.92.b,2026-05-29 09:16:08.131000
CMA:2025.92.c,2025.92.c,2025.92,c,679123,component,2025.92,4,A Scene of Early Spring,早春圖,"China, Qing dynasty (1644–1911), Kangxi reign (1622–1722) to Yongzheng reign (1723–35)",1662–1735,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.92.c,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.92.c,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.92.c,2026-05-29 09:16:08.181000
CMA:2025.93,2025.93,2025.93,,679127,object,,1,Happy New Year,新春樂,"China, Qing dynasty (1644–1911), Kangxi reign (1622–1722)",1662–1722,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.93,https://openaccess-cdn.clevelandart.org/2025.93/2025.93_web.jpg,https://openaccess-cdn.clevelandart.org/2025.93/2025.93_print.jpg,https://openaccess-cdn.clevelandart.org/2025.93/2025.93_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.93,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.93,2026-05-29 09:16:08.342000
CMA:2025.94,2025.94,2025.94,,679128,object,,1,"Wife, Wealth, Sons, and a Salary",妻財子禄,"China, Qing dynasty (1644–1911), Kangxi reign (1622–1722)",1662–1722,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.94,https://openaccess-cdn.clevelandart.org/2025.94/2025.94_web.jpg,https://openaccess-cdn.clevelandart.org/2025.94/2025.94_print.jpg,https://openaccess-cdn.clevelandart.org/2025.94/2025.94_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.94,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.94,2026-05-29 09:16:08.374000
CMA:2025.95,2025.95,2025.95,,679264,object,,1,New Year's Day,歲朝圖,"China, Qing dynasty (1644–1911), Qianlong period (1736–95)",1736–95,Print,Hanging scroll; polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025)",sold,CC0,https://clevelandart.org/art/2025.95,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.95,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.95,2026-05-29 09:16:08.982000
CMA:2025.96,2025.96,2025.96,,679265,object,,1,Story of the Western Chamber,⻄廂記,"China, Qing dynasty (1644–1911), Qianlong period (1736–95)",1736–95,Print,Hanging scroll; polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.96,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.96,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.96,2026-07-22 11:09:14.221000
CMA:2025.98,2025.98,2025.98,,679267,object,,1,Mother with Son Holding a Brush,母童執筆圖,"China, Qing dynasty (1644–1911), Qianlong period (1736–95)",1736–95,Print,Hanging scroll; polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.98,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.98,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.98,2026-07-22 11:09:14.229000
CMA:2025.99,2025.99,2025.99,,679268,object,,1,Fang Qing Collapses on the Snow and Encounters Bi Yunxian,方卿跌雪遇畢雲顯,"China, Qing dynasty (1644–1911), Jiaqing period (1796–1820)",1796–1820,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.99,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.99,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.99,2026-05-29 09:16:09.628000
CMA:2025.100,2025.100,2025.100,,396870,object,,1,View of Changmen Gate in Suzhou,蘇州閶⾨景,"China, Suzhou, Qing dynasty (1644–1911)",1700s,Print,Hanging scroll; printed in two shades of black and red ink,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.100,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.100,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.100,2026-08-13 11:44:38.054000
CMA:2025.101,2025.101,2025.101,,679269,object,,1,Long Guanbao from the Ballad Wuxiangqiu Performs Martial Arts on a Stage,武香球龍官寶打擂檯,"China, Qing dynasty (1644–1911), Qianlong period (1736–95)",1736–95,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.101,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.101,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.101,2026-05-29 09:16:09.832000
CMA:2025.102,2025.102,2025.102,,679270,object,,1,Eight Immortals Honoring the God of Longevity,八仙上壽選仙圖,"China, Qing dynasty (1644–1911), Qianlong period (1736–95)",1736–95,Print,Woodblock print; ink on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.102,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.102,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.102,2026-05-29 09:16:09.912000
CMA:2025.103,2025.103,2025.103,,679271,object,,1,Eight Immortals and Twelve Zodiac Animals,八仙十二生肖圖,"China, Qing dynasty (1644–1911), Qianlong period (1736–95)",1736–95,Print,Woodblock print; ink on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.103,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.103,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.103,2026-06-24 11:19:27.204000
CMA:2025.104,2025.104,2025.104,,679272,object,,1,Dominoes,骨牌圖,"China, Qing dynasty (1644–1911), Qianlong period (1736–95)",1736–95,Print,Woodblock print; ink on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.104,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.104,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.104,2026-05-29 09:16:10.064000
CMA:2025.105,2025.105,2025.105,,679273,object,,1,Leifeng Pagoda Board Game,雷峰塔牌子,"China, Qing dynasty (1644–1911), Qianlong period (1736–95)",1736–95,Print,Woodblock print; ink on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.105,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.105,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.105,2026-05-29 09:16:10.650000
CMA:2025.106,2025.106,2025.106,,679345,object,,1,"Winter Basket: Narcissus, Camellia, and Wax Plum",冬藍：水仙、茶花、蠟梅,"China, Suzhou, Qing dynasty (1644–1911)",1700–1750,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.106,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.106,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.106,2026-06-02 11:23:18.459000
CMA:2025.107,2025.107,2025.107,,679346,object,,1,"Spring Basket: Peony, White Magnolia, and Peach Blossom",春藍：牡丹、白玉蘭、桃花,"China, Suzhou, Qing dynasty (1644–1911)",1700–1750,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.107,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.107,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.107,2026-06-02 11:23:18.466000
CMA:2025.108,2025.108,2025.108,,679347,object,,1,Bird on Pomegranate,石榴上的鳥兒,"Southeast China, Suzhou, Qing dynasty (1644–1911)",1700–1750,Print,Multicolor woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.108,https://openaccess-cdn.clevelandart.org/2025.108/2025.108_web.jpg,https://openaccess-cdn.clevelandart.org/2025.108/2025.108_print.jpg,https://openaccess-cdn.clevelandart.org/2025.108/2025.108_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.108,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.108,2026-08-15 11:17:58.785000
CMA:2025.109,2025.109,2025.109,,679348,object,,1,Waxbills,臘轉春回 - 蠟嘴鳥,"China, Suzhou, Qing dynasty (1644–1911)",1700–1750,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.109,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.109,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.109,2026-06-02 11:23:18.478000
CMA:2025.110,2025.110,2025.110,,679352,object,,1,Birds on Plum Branches,,"Southeast China, Suzhou, Qing dynasty (1644–1911)",1700–1750,Print,Multicolor woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.110,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.110,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.110,2026-08-15 11:17:58.797000
CMA:2025.111,2025.111,2025.111,,679353,object,,1,Sleeping Birds,月下樹上小鳥,"Southeast China, Suzhou, Qing dynasty (1644–1911)",1700–1750,Print,Multicolor woodblock print; ink and five colors on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.111,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.111,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.111,2026-08-15 11:17:58.811000
CMA:2025.112,2025.112,2025.112,,679354,object,,1,Butterflies on Roses,玫瑰與蝴蝶,"China, Suzhou, Qing dynasty (1644–1911)",1700–1750,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.112,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.112,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.112,2026-06-02 11:23:18.497000
CMA:2025.113,2025.113,2025.113,,679355,object,,1,Lotus Seeds and Water Caltrops,蓮蓬和菱角,"Southeast China, Suzhou, Qing dynasty (1644–1911)",1700–1750,Print,Multicolor woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.113,https://openaccess-cdn.clevelandart.org/2025.113/2025.113_web.jpg,https://openaccess-cdn.clevelandart.org/2025.113/2025.113_print.jpg,https://openaccess-cdn.clevelandart.org/2025.113/2025.113_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.113,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.113,2026-08-15 11:17:58.825000
CMA:2025.114,2025.114,2025.114,,679365,object,,1,Apples and Pomegranates,,"China, Suzhou, Qing dynasty (1644–1911)",first half of the 1700s,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.114,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.114,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.114,2026-06-02 11:23:18.513000
CMA:2025.115,2025.115,2025.115,,679366,object,,1,Watermelon and Grapes,西瓜與葡萄,"China, Suzhou, Qing dynasty (1644–1911)",1700–1750,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.115,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.115,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.115,2026-06-02 11:23:18.522000
CMA:2025.116,2025.116,2025.116,,398727,object,,1,Grasshopper on Pomegranate,蚱蜢石榴,"Southeast China, Suzhou, Qing dynasty (1644–1911)",1700–1750,Print,Woodblock printed in black and six other colors,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.116,https://openaccess-cdn.clevelandart.org/2025.116/2025.116_web.jpg,https://openaccess-cdn.clevelandart.org/2025.116/2025.116_print.jpg,https://openaccess-cdn.clevelandart.org/2025.116/2025.116_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.116,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.116,2026-08-15 11:17:58.540000
CMA:2025.117,2025.117,2025.117,,679367,object,,1,Praying Mantis on a Lychee,荔枝上的螳螂,"Southeast China, Suzhou, Qing dynasty (1644–1911)",1700–1750,Print,Multicolor woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.117,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.117,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.117,2026-08-15 11:17:58.837000
CMA:2025.118,2025.118,2025.118,,679368,object,,1,Bird on Lotus,蓮花和鸟,"Southeast China, Suzhou, Qing dynasty (1644–1911)",1700–1750,Print,Multicolor woodblock print and embossing; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.118,https://openaccess-cdn.clevelandart.org/2025.118/2025.118_web.jpg,https://openaccess-cdn.clevelandart.org/2025.118/2025.118_print.jpg,https://openaccess-cdn.clevelandart.org/2025.118/2025.118_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.118,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.118,2026-08-15 11:17:58.847000
CMA:2025.119,2025.119,2025.119,,679369,object,,1,Three Friends of Winter,歲寒三友圖,"Southeast China, Suzhou, Qing dynasty (1644–1911)",1700s,Print,Multicolor woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.119,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.119,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.119,2026-08-15 11:17:58.855000
CMA:2025.120,2025.120,2025.120,,679370,object,,1,Insect on Viburnum,紫荊上的昆蟲,"China, Suzhou, Qing dynasty (1644–1911)",1700–1750,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.120,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.120,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.120,2026-06-02 11:23:18.569000
CMA:2025.121,2025.121,2025.121,,679371,object,,1,"Chrysanthemum, Begonia, and Blue Asters",菊花、秋海棠、與紫菀,"China, Suzhou, Qing dynasty (1644–1911)",1700–1750,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.121,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.121,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.121,2026-06-02 11:23:18.579000
CMA:2025.122,2025.122,2025.122,,679372,object,,1,"Chrysanthemum, Begonia, and Blue Asters",菊花、秋海棠、與紫菀,"China, Suzhou, Qing dynasty (1644–1911)",1700–1750,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.122,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.122,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.122,2026-06-02 11:23:18.587000
CMA:2025.123,2025.123,2025.123,,679373,object,,1,Mustard Garden Print,芥子園畫譜,"China, Suzhou, Qing dynasty (1644–1911)",1700–1750,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.123,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.123,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.123,2026-06-02 11:23:18.596000
CMA:2025.124,2025.124,2025.124,,679374,object,,1,"Autumn Basket: Hibiscus, Yellow Hibiscus, and Chrysanthemum",秋籃: 芙蓉花、黃芙蓉與菊花,"China, Suzhou, Qing dynasty (1644–1911)",1700–1750,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.124,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.124,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.124,2026-06-02 11:23:18.604000
CMA:2025.125,2025.125,2025.125,,679375,object,,1,Praying Mantis on a Lychee,荔枝上的螳螂,"China, Suzhou, Qing dynasty (1644–1911)",1700–1750,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.125,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.125,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.125,2026-06-02 11:23:18.611000
CMA:2025.126,2025.126,2025.126,,679376,object,,1,Vase with Peony,博古花卉圖,"Southeast China, Suzhou, Qing dynasty (1644–1911)",1700–1750,Print,Multicolor woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.126,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.126,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.126,2026-08-15 11:17:58.863000
