machine_id,accession,accession_base,id,record_type,cover_accession_number,title_en,title_zh,culture,creation_date,type,technique,share_license_status,legal_status,accession_date,url,api_url,image_web,image_print,image_full,has_web_image,has_print_image,has_full_image,provenance_raw,acquisition_mode,api_http_status,api_checked_utc
CMA:2025.82.1,2025.82.1,2025.82,678436,component,2025.82,Westlake Panorama,西湖全景,"['Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",mid-1700s,Print,One of four woodblock prints; ink on paper; printed with three woodblocks in shades of black,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.82.1,https://openaccess-api.clevelandart.org/api/artworks/2025.82.1,https://openaccess-cdn.clevelandart.org/2025.82.1/2025.82.1_web.jpg,https://openaccess-cdn.clevelandart.org/2025.82.1/2025.82.1_print.jpg,https://openaccess-cdn.clevelandart.org/2025.82.1/2025.82.1_full.tif,1,1,1,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:26.097225+00:00
CMA:2025.82.2,2025.82.2,2025.82,678437,component,2025.82,Westlake Panorama,西湖全景,"['Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",mid-1700s,Print,One of four woodblock prints; ink on paper; printed with three wood blocks in shades of black,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.82.2,https://openaccess-api.clevelandart.org/api/artworks/2025.82.2,https://openaccess-cdn.clevelandart.org/2025.82.2/2025.82.2_web.jpg,https://openaccess-cdn.clevelandart.org/2025.82.2/2025.82.2_print.jpg,https://openaccess-cdn.clevelandart.org/2025.82.2/2025.82.2_full.tif,1,1,1,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:26.295334+00:00
CMA:2025.82.3,2025.82.3,2025.82,678438,component,2025.82,Westlake Panorama,西湖全景,"['Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",mid-1700s,Print,One of four woodblock prints; ink on paper; printed with three woodblocks in shades of black,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.82.3,https://openaccess-api.clevelandart.org/api/artworks/2025.82.3,https://openaccess-cdn.clevelandart.org/2025.82.3/2025.82.3_web.jpg,https://openaccess-cdn.clevelandart.org/2025.82.3/2025.82.3_print.jpg,https://openaccess-cdn.clevelandart.org/2025.82.3/2025.82.3_full.tif,1,1,1,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:26.489022+00:00
CMA:2025.82.4,2025.82.4,2025.82,678440,component,2025.82,Westlake Panorama,西湖全景,"['Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",mid-1700s,Print,One of four woodblock prints; ink on paper; printed with three woodblocks in shades of black,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.82.4,https://openaccess-api.clevelandart.org/api/artworks/2025.82.4,https://openaccess-cdn.clevelandart.org/2025.82.4/2025.82.4_web.jpg,https://openaccess-cdn.clevelandart.org/2025.82.4/2025.82.4_print.jpg,https://openaccess-cdn.clevelandart.org/2025.82.4/2025.82.4_full.tif,1,1,1,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:26.680686+00:00
CMA:2025.83,2025.83,2025.83,679111,object,,Music in the Jade Palace,瓊宮樂奏圖,"['Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",1736–95,Print,Multicolor woodblock print on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.83,https://openaccess-api.clevelandart.org/api/artworks/2025.83,https://openaccess-cdn.clevelandart.org/2025.83/2025.83_web.jpg,https://openaccess-cdn.clevelandart.org/2025.83/2025.83_print.jpg,https://openaccess-cdn.clevelandart.org/2025.83/2025.83_full.tif,1,1,1,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": [], ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:27.058646+00:00
CMA:2025.84,2025.84,2025.84,679112,object,,Gathering Osmanthus,折桂圖,"['Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",1736–95,Print,Multicolor woodblock print on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.84,https://openaccess-api.clevelandart.org/api/artworks/2025.84,https://openaccess-cdn.clevelandart.org/2025.84/2025.84_web.jpg,https://openaccess-cdn.clevelandart.org/2025.84/2025.84_print.jpg,https://openaccess-cdn.clevelandart.org/2025.84/2025.84_full.tif,1,1,1,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:27.247162+00:00
CMA:2025.85,2025.85,2025.85,679113,object,,Print of Xu Gate and the City Moat,胥門護城河畔圖,"['Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",1736–95,Print,Multicolor woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.85,https://openaccess-api.clevelandart.org/api/artworks/2025.85,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": [], ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:27.438081+00:00
CMA:2025.86,2025.86,2025.86,679114,object,,Print of Xu Gate and the City Moat,胥門護城河畔圖,"['Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",1736–95,Print,Multicolor woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.86,https://openaccess-api.clevelandart.org/api/artworks/2025.86,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:27.628784+00:00
CMA:2025.87,2025.87,2025.87,679115,object,,"Touring in Spring, Enjoying Summer",春遊夏賞,"['Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",1736–95,Print,Multicolor woodblock print; two shades of ink on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.87,https://openaccess-api.clevelandart.org/api/artworks/2025.87,https://openaccess-cdn.clevelandart.org/2025.87/2025.87_web.jpg,https://openaccess-cdn.clevelandart.org/2025.87/2025.87_print.jpg,https://openaccess-cdn.clevelandart.org/2025.87/2025.87_full.tif,1,1,1,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": [], ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:27.840630+00:00
CMA:2025.88,2025.88,2025.88,679116,object,,First Part of Story of The Western Chamber,全本西廂記,"['China, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",1736–95,Print,Polychrome woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.88,https://openaccess-api.clevelandart.org/api/artworks/2025.88,https://openaccess-cdn.clevelandart.org/2025.88/2025.88_web.jpg,https://openaccess-cdn.clevelandart.org/2025.88/2025.88_print.jpg,https://openaccess-cdn.clevelandart.org/2025.88/2025.88_full.tif,1,1,1,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:28.041758+00:00
CMA:2025.89,2025.89,2025.89,679117,object,,Beauties with Orchids,美人蘭花圖,"['China, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",1736–95,Print,Polychrome woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.89,https://openaccess-api.clevelandart.org/api/artworks/2025.89,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": [], ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:28.237760+00:00
CMA:2025.90,2025.90,2025.90,679118,object,,Ladies Playing with a Baby,仕女戲嬰圖,"['China, Qing dynasty (1644–1911), Qianlong reign (1736–95)']",1736–95,Print,Polychrome woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.90,https://openaccess-api.clevelandart.org/api/artworks/2025.90,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:28.424062+00:00
CMA:2025.91,2025.91,2025.91,694844,cover,,Two Prints: Mu Yuying Smashes the Gate of Heaven Formation; Happy Fisherfolk,穆御英大破天門陣; 漁家歡樂,"['China, Qing dynasty (1644–1911), Kangxi reign (1622–1722)']",1662–1722,Print,Two polychrome woodblock prints bound along middle; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.91,https://openaccess-api.clevelandart.org/api/artworks/2025.91,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": [], ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:28.614371+00:00
CMA:2025.91.a,2025.91.a,2025.91,679119,part,2025.91,Mu Yuying Smashes the Gate of Heaven Formation,穆御英大破天門陣,"['Southeast China, Suzhou, Qing dynasty (1644–1911), Kangxi reign (1662–1722)']",1662–1722,Print,Multicolor woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.91.a,https://openaccess-api.clevelandart.org/api/artworks/2025.91.a,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": [], ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:28.807177+00:00
CMA:2025.91.b,2025.91.b,2025.91,679120,part,2025.91,Happy Fisherfolk,漁家歡樂,"['Southeast China, Suzhou, Qing dynasty (1644–1911), Kangxi reign (1662–1722)']",1662–1722,Print,Multicolor woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.91.b,https://openaccess-api.clevelandart.org/api/artworks/2025.91.b,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": [], ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:29.002385+00:00
CMA:2025.92,2025.92,2025.92,694779,cover,,Three prints: Zhang Qian Chances upon Douniu Celestial Palace; The Twenty Four Paragons of Filial Piety; A Scene of Early Spring,張騫誤入斗牛宮; 二十四孝; 早春圖,"['China, Qing dynasty (1644–1911), Yongzheng reign (1723–35) to Qianlong reign (1736–95)']",1723–95,Print,Three polychrome woodblock prints bound into a booklet; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.92,https://openaccess-api.clevelandart.org/api/artworks/2025.92,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": [], ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:29.202570+00:00
CMA:2025.92.a,2025.92.a,2025.92,679121,part,2025.92,Zhang Qian Chances upon Douniu Celestial Palace,張騫誤入斗牛宮,"['China, Qing dynasty (1644–1911), Yongzheng reign (1723–35) to Qianlong reign (1736–95)']",1723–95,Print,Polychrome woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.92.a,https://openaccess-api.clevelandart.org/api/artworks/2025.92.a,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": [], ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:29.387574+00:00
CMA:2025.92.b,2025.92.b,2025.92,679122,part,2025.92,The Twenty Four Paragons of Filial Piety,二十四孝,"['China, Qing dynasty (1644–1911), Yongzheng reign (1723–35) to Qianlong reign (1736–95)']",1723–95,Print,Polychrome woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.92.b,https://openaccess-api.clevelandart.org/api/artworks/2025.92.b,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": [], ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:29.582945+00:00
CMA:2025.92.c,2025.92.c,2025.92,679123,part,2025.92,A Scene of Early Spring,早春圖,"['China, Qing dynasty (1644–1911), Kangxi reign (1622–1722) to Yongzheng reign (1723–35)']",1662–1735,Print,Polychrome woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.92.c,https://openaccess-api.clevelandart.org/api/artworks/2025.92.c,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": [], ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:29.792244+00:00
CMA:2025.93,2025.93,2025.93,679127,object,,Happy New Year,新春樂,"['China, Qing dynasty (1644–1911), Kangxi reign (1622–1722)']",1662–1722,Print,Polychrome woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.93,https://openaccess-api.clevelandart.org/api/artworks/2025.93,https://openaccess-cdn.clevelandart.org/2025.93/2025.93_web.jpg,https://openaccess-cdn.clevelandart.org/2025.93/2025.93_print.jpg,https://openaccess-cdn.clevelandart.org/2025.93/2025.93_full.tif,1,1,1,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": [], ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:30.076396+00:00
CMA:2025.94,2025.94,2025.94,679128,object,,"Wife, Wealth, Sons, and a Salary",妻財子禄,"['China, Qing dynasty (1644–1911), Kangxi reign (1622–1722)']",1662–1722,Print,Polychrome woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.94,https://openaccess-api.clevelandart.org/api/artworks/2025.94,https://openaccess-cdn.clevelandart.org/2025.94/2025.94_web.jpg,https://openaccess-cdn.clevelandart.org/2025.94/2025.94_print.jpg,https://openaccess-cdn.clevelandart.org/2025.94/2025.94_full.tif,1,1,1,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:30.270415+00:00
CMA:2025.95,2025.95,2025.95,679264,object,,New Year's Day,歲朝圖,"['China, Qing dynasty (1644–1911), Qianlong period (1736–95)']",1736–95,Print,Hanging scroll; polychrome woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.95,https://openaccess-api.clevelandart.org/api/artworks/2025.95,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:30.456336+00:00
CMA:2025.96,2025.96,2025.96,679265,object,,Story of the Western Chamber,⻄廂記,"['China, Qing dynasty (1644–1911), Qianlong period (1736–95)']",1736–95,Print,Hanging scroll; polychrome woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.96,https://openaccess-api.clevelandart.org/api/artworks/2025.96,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:30.642045+00:00
CMA:2025.97,2025.97,2025.97,679266,object,,The Fierce Battle at the Red Cliff,赤壁鏖兵圖,"['China, Qing dynasty (1644–1911), Qianlong period (1736–95)']",1736–95,Print,Hanging scroll; multicolor woodblock print on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.97,https://openaccess-api.clevelandart.org/api/artworks/2025.97,https://openaccess-cdn.clevelandart.org/2025.97/2025.97_web.jpg,https://openaccess-cdn.clevelandart.org/2025.97/2025.97_print.jpg,https://openaccess-cdn.clevelandart.org/2025.97/2025.97_full.tif,1,1,1,"[{""description"": ""Christer von der Burg"", ""citations"": [], ""footnotes"": null, ""date"": null, ""sortorder"": 2}]",other,200,2026-08-18T03:25:30.838457+00:00
CMA:2025.98,2025.98,2025.98,679267,object,,Mother with Son Holding a Brush,母童執筆圖,"['China, Qing dynasty (1644–1911), Qianlong period (1736–95)']",1736–95,Print,Hanging scroll; polychrome woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.98,https://openaccess-api.clevelandart.org/api/artworks/2025.98,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:31.020462+00:00
CMA:2025.99,2025.99,2025.99,679268,object,,Fang Qing Collapses on the Snow and Encounters Bi Yunxian,方卿跌雪遇畢雲顯,"['China, Qing dynasty (1644–1911), Jiaqing period (1796–1820)']",1796–1820,Print,Polychrome woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.99,https://openaccess-api.clevelandart.org/api/artworks/2025.99,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": [], ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:31.205901+00:00
CMA:2025.100,2025.100,2025.100,396870,object,,View of Changmen Gate in Suzhou,蘇州閶⾨景,"['China, Suzhou, Qing dynasty (1644–1911)']",1700s,Print,Hanging scroll; printed in two shades of black and red ink,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.100,https://openaccess-api.clevelandart.org/api/artworks/2025.100,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": ""?–2025"", ""sortorder"": 1}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 2}]",sold,200,2026-08-18T03:25:31.391051+00:00
CMA:2025.101,2025.101,2025.101,679269,object,,Long Guanbao from the Ballad Wuxiangqiu Performs Martial Arts on a Stage,武香球龍官寶打擂檯,"['China, Qing dynasty (1644–1911), Qianlong period (1736–95)']",1736–95,Print,Polychrome woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.101,https://openaccess-api.clevelandart.org/api/artworks/2025.101,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:31.590214+00:00
CMA:2025.102,2025.102,2025.102,679270,object,,Eight Immortals Honoring the God of Longevity,八仙上壽選仙圖,"['China, Qing dynasty (1644–1911), Qianlong period (1736–95)']",1736–95,Print,Woodblock print; ink on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.102,https://openaccess-api.clevelandart.org/api/artworks/2025.102,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:31.779255+00:00
CMA:2025.103,2025.103,2025.103,679271,object,,Eight Immortals and Twelve Zodiac Animals,八仙十二生肖圖,"['China, Qing dynasty (1644–1911), Qianlong period (1736–95)']",1736–95,Print,Woodblock print; ink on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.103,https://openaccess-api.clevelandart.org/api/artworks/2025.103,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:32.016190+00:00
CMA:2025.104,2025.104,2025.104,679272,object,,Dominoes,骨牌圖,"['China, Qing dynasty (1644–1911), Qianlong period (1736–95)']",1736–95,Print,Woodblock print; ink on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.104,https://openaccess-api.clevelandart.org/api/artworks/2025.104,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:32.197403+00:00
CMA:2025.105,2025.105,2025.105,679273,object,,Leifeng Pagoda Board Game,雷峰塔牌子,"['China, Qing dynasty (1644–1911), Qianlong period (1736–95)']",1736–95,Print,Woodblock print; ink on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.105,https://openaccess-api.clevelandart.org/api/artworks/2025.105,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:32.374991+00:00
CMA:2025.106,2025.106,2025.106,679345,object,,"Winter Basket: Narcissus, Camellia, and Wax Plum",冬藍：水仙、茶花、蠟梅,"['China, Suzhou, Qing dynasty (1644–1911)']",1700–1750,Print,Polychrome woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.106,https://openaccess-api.clevelandart.org/api/artworks/2025.106,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": [], ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:32.555318+00:00
