sample_id,sample_page_code,sample_image_index,sample_alt,sample_url,sample_keypoints,museum_working_220_id,museum_code,accession,title_en,title_zh,object_url,good_matches,homography_inliers,inlier_ratio,geometric_score,homography_candidate_to_sample,rank
WENWU_RECOMMEND:12,WENWU_RECOMMEND,12,,https://img.wanwang.xin/contents/sitefiles2046/10230983/images/175829785.jpg,4132,MET:2025.445,MET,2025.445,Magpies,,https://www.metmuseum.org/art/collection/search/911996,71,5,0.0704,101.1085,-1.99082 -0.476475 861.982 -1.59077 -0.462852 791.519 -0.00223617 -0.000465989 1,10
WENWU_RECOMMEND:12,WENWU_RECOMMEND,12,,https://img.wanwang.xin/contents/sitefiles2046/10230983/images/175829785.jpg,4132,MET:2025.416,MET,2025.416,Story of The Western Chamber,,https://www.metmuseum.org/art/collection/search/911931,55,6,0.1091,100.6818,-2.98409 3.38794 -29.7401 -11.8426 6.65305 1075.84 -0.012059 0.0074031 1,11
WENWU_RECOMMEND:12,WENWU_RECOMMEND,12,,https://img.wanwang.xin/contents/sitefiles2046/10230983/images/175829785.jpg,4132,MET:2025.373,MET,2025.373,A Record of Tiger Hill in Suzhou,,https://www.metmuseum.org/art/collection/search/911852,51,6,0.1176,98.0529,-0.781633 -0.461431 217.282 -3.72835 -2.1989 1028.41 -0.00362706 -0.00213131 1,12
WENWU_RECOMMEND:12,WENWU_RECOMMEND,12,,https://img.wanwang.xin/contents/sitefiles2046/10230983/images/175829785.jpg,4132,MET:2025.401,MET,2025.401,Print in Western Style with Western Text,,https://www.metmuseum.org/art/collection/search/911907,49,6,0.1224,96.749,-1.94454 0.321724 1137.61 -1.37758 1.34123 662.044 -0.00164259 0.000875326 1,13
WENWU_RECOMMEND:12,WENWU_RECOMMEND,12,,https://img.wanwang.xin/contents/sitefiles2046/10230983/images/175829785.jpg,4132,CMA:2025.21,CMA,2025.21,Part of Story of The Western Chamber,一部西廂總,https://clevelandart.org/art/2025.21,44,6,0.1364,93.5273,-2.42388 0.69052 780.451 -3.19227 0.407841 1162.39 -0.00292043 0.000485937 1,14
WENWU_RECOMMEND:12,WENWU_RECOMMEND,12,,https://img.wanwang.xin/contents/sitefiles2046/10230983/images/175829785.jpg,4132,MET:2025.357,MET,2025.357,Boys Picking Lotus,,https://www.metmuseum.org/art/collection/search/911822,43,6,0.1395,92.8907,1.64232 -0.668583 194.279 0.483727 -0.781754 460.538 -0.000185688 -0.00156255 1,15
WENWU_RECOMMEND:12,WENWU_RECOMMEND,12,,https://img.wanwang.xin/contents/sitefiles2046/10230983/images/175829785.jpg,4132,MET:2025.383,MET,2025.383,Mother and Son by a Pavilion,,https://www.metmuseum.org/art/collection/search/911954,21,7,0.3333,91.3667,-0.567637 -0.796804 434.379 -1.41324 -2.00071 1066.24 -0.00139448 -0.00180168 1,16
WENWU_RECOMMEND:12,WENWU_RECOMMEND,12,,https://img.wanwang.xin/contents/sitefiles2046/10230983/images/175829785.jpg,4132,CMA:2025.82.1,CMA,2025.82.1,Westlake Panorama,西湖全景,https://clevelandart.org/art/2025.82.1,20,7,0.35,91.0,-1.38769 0.306222 590.579 -1.4485 -0.529351 907.925 -0.00177751 -0.000330785 1,17
WENWU_RECOMMEND:12,WENWU_RECOMMEND,12,,https://img.wanwang.xin/contents/sitefiles2046/10230983/images/175829785.jpg,4132,MET:2025.437,MET,2025.437,Complete Geographical Map of the Everlasting Unified Qing Empire,,https://www.metmuseum.org/art/collection/search/911983,55,5,0.0909,90.3182,-3.87841 -7.6457 685.024 -9.96797 -8.75096 2003.62 -0.00787909 -0.00703612 1,18
WENWU_RECOMMEND:12,WENWU_RECOMMEND,12,,https://img.wanwang.xin/contents/sitefiles2046/10230983/images/175829785.jpg,4132,MET:2025.364,MET,2025.364,Ten Views of West Lake,,https://www.metmuseum.org/art/collection/search/911836,54,5,0.0926,89.6519,-2.04518 2.17951 203.467 0.270568 -1.54317 1080.06 0.00105972 -0.000845126 1,19
WENWU_RECOMMEND:12,WENWU_RECOMMEND,12,,https://img.wanwang.xin/contents/sitefiles2046/10230983/images/175829785.jpg,4132,MET:2025.406,MET,2025.406,Beauty and a Cat,,https://www.metmuseum.org/art/collection/search/911913,53,5,0.0943,88.9868,-1.89849 -0.849119 450.15 -5.35649 -1.83761 1166.77 -0.00447073 -0.00173983 1,20
GUANGZHOU_DAILY:5,GUANGZHOU_DAILY,5,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674412855066475.jpg?x-oss-process=style/content,7000,CMA:2025.108,CMA,2025.108,Bird on Pomegranate,石榴上的鳥兒,https://clevelandart.org/art/2025.108,45,32,0.7111,365.7222,0.00190168 0.0269236 632.416 -0.0344233 0.2488 296.452 -0.000282652 9.43296e-05 1,1
GUANGZHOU_DAILY:5,GUANGZHOU_DAILY,5,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674412855066475.jpg?x-oss-process=style/content,7000,MET:2025.358,MET,2025.358,May You Soon Bear Noble Sons,,https://www.metmuseum.org/art/collection/search/911824,67,8,0.1194,129.2881,-0.755151 -0.717637 305.195 -0.225612 -0.252426 57.5717 -0.00178291 -0.00207278 1,2
GUANGZHOU_DAILY:5,GUANGZHOU_DAILY,5,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674412855066475.jpg?x-oss-process=style/content,7000,MET:2025.423,MET,2025.423,A Hunt on the Plains,,https://www.metmuseum.org/art/collection/search/911947,69,7,0.1014,120.329,-0.74459 -0.00695302 221.531 -2.26125 0.065337 598.501 -0.0036528 3.50391e-05 1,3
GUANGZHOU_DAILY:5,GUANGZHOU_DAILY,5,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674412855066475.jpg?x-oss-process=style/content,7000,MET:2025.406,MET,2025.406,Beauty and a Cat,,https://www.metmuseum.org/art/collection/search/911913,84,6,0.0714,120.2286,-1.43875 -0.957851 596.689 -1.22327 -0.779491 492.501 -0.00245982 -0.00158327 1,4
GUANGZHOU_DAILY:5,GUANGZHOU_DAILY,5,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674412855066475.jpg?x-oss-process=style/content,7000,MET:2025.444,MET,2025.444,"Autumn basket: hibiscus, yellow hibiscus and chrysanthemum",,https://www.metmuseum.org/art/collection/search/911995,84,6,0.0714,120.2286,-3.01963 0.710318 769.515 -1.32022 0.399121 309.709 -0.00344142 0.000558384 1,5
GUANGZHOU_DAILY:5,GUANGZHOU_DAILY,5,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674412855066475.jpg?x-oss-process=style/content,7000,MET:2025.414,MET,2025.414,Praying Mantis and Three Toddlers,,https://www.metmuseum.org/art/collection/search/911927,76,6,0.0789,114.7789,-4.91193 0.39824 656.912 -1.57061 0.159879 182.701 -0.00724264 0.00043893 1,6
GUANGZHOU_DAILY:5,GUANGZHOU_DAILY,5,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674412855066475.jpg?x-oss-process=style/content,7000,MET:2025.450,MET,2025.450,Butterfly on Peony and Iris,,https://www.metmuseum.org/art/collection/search/912012,71,6,0.0845,111.3901,-0.469851 -1.8717 928.668 -0.331937 -1.33609 662.508 -0.000497097 -0.00201704 1,7
GUANGZHOU_DAILY:5,GUANGZHOU_DAILY,5,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674412855066475.jpg?x-oss-process=style/content,7000,CMA:2025.23,CMA,2025.23,Mother and Sons,母子圖,https://clevelandart.org/art/2025.23,54,7,0.1296,110.3926,-0.659583 0.19975 166.292 -0.335036 -0.698088 682.069 -0.000978162 -0.000710379 1,8
GUANGZHOU_DAILY:5,GUANGZHOU_DAILY,5,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674412855066475.jpg?x-oss-process=style/content,7000,MET:2025.356,MET,2025.356,Manchus Quarrel During a Chess Game,,https://www.metmuseum.org/art/collection/search/911819,52,7,0.1346,109.0923,-3.15278 2.11329 892.716 -2.27205 1.63149 617.32 -0.00359141 0.00250827 1,9
GUANGZHOU_DAILY:5,GUANGZHOU_DAILY,5,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674412855066475.jpg?x-oss-process=style/content,7000,MET:2025.398,MET,2025.398,Satirical Prints of Suzhou Customs,,https://www.metmuseum.org/art/collection/search/911898,66,6,0.0909,108.0182,-0.974455 -15.6544 669.107 -0.43263 -7.00527 297.393 -0.00129536 -0.0247673 1,10
GUANGZHOU_DAILY:5,GUANGZHOU_DAILY,5,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674412855066475.jpg?x-oss-process=style/content,7000,MET:2025.448,MET,2025.448,Apples and Pomegranates.,,https://www.metmuseum.org/art/collection/search/912004,63,6,0.0952,106.0048,-12.462 33.0984 1395.32 2.34532 5.46229 -1211.56 -0.0137068 0.0443753 1,11
GUANGZHOU_DAILY:5,GUANGZHOU_DAILY,5,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674412855066475.jpg?x-oss-process=style/content,7000,MET:2025.379,MET,2025.379,"Woman teaching children to paint, from four-print set “Women teaching children the four accomplishments”",,https://www.metmuseum.org/art/collection/search/911867,46,7,0.1522,105.2435,-2.68123 -0.557762 686.756 -1.42105 -0.278987 350.092 -0.00402208 -0.000764623 1,12
GUANGZHOU_DAILY:5,GUANGZHOU_DAILY,5,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674412855066475.jpg?x-oss-process=style/content,7000,MET:2025.373,MET,2025.373,A Record of Tiger Hill in Suzhou,,https://www.metmuseum.org/art/collection/search/911852,61,6,0.0984,104.6672,-0.170217 0.38299 21.4678 1.19035 0.382074 -354.449 -0.00277871 -0.000203131 1,13
GUANGZHOU_DAILY:5,GUANGZHOU_DAILY,5,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674412855066475.jpg?x-oss-process=style/content,7000,MET:2025.364,MET,2025.364,Ten Views of West Lake,,https://www.metmuseum.org/art/collection/search/911836,58,6,0.1034,102.669,-4.18443 0.327519 779.806 -3.19499 0.367829 565.6 -0.00549974 3.52907e-05 1,14
GUANGZHOU_DAILY:5,GUANGZHOU_DAILY,5,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674412855066475.jpg?x-oss-process=style/content,7000,MET:2025.381,MET,2025.381,"Woman teaching children to play chess, from four-print set “Women teaching children the four accomplishments”",,https://www.metmuseum.org/art/collection/search/911871,41,7,0.1707,102.1146,0.14614 -1.5359 685.656 0.0101926 -0.687492 312.152 9.42196e-05 -0.00220038 1,15
GUANGZHOU_DAILY:5,GUANGZHOU_DAILY,5,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674412855066475.jpg?x-oss-process=style/content,7000,MET:2025.357,MET,2025.357,Boys Picking Lotus,,https://www.metmuseum.org/art/collection/search/911822,56,6,0.1071,101.3429,-3.30578 -5.71673 1199.46 0.848974 -1.27007 -208.31 -0.00215505 -0.00651659 1,16
GUANGZHOU_DAILY:5,GUANGZHOU_DAILY,5,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674412855066475.jpg?x-oss-process=style/content,7000,MET:2025.399,MET,2025.399,Satirical Prints of Suzhou Customs,,https://www.metmuseum.org/art/collection/search/911900,55,6,0.1091,100.6818,-0.191211 0.0117068 109.672 -0.104834 -0.0229015 69.6247 -0.00172923 -2.98629e-05 1,17
GUANGZHOU_DAILY:5,GUANGZHOU_DAILY,5,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674412855066475.jpg?x-oss-process=style/content,7000,MET:2025.405,MET,2025.405,Two Ladies Playing Music,,https://www.metmuseum.org/art/collection/search/911912,38,7,0.1842,100.2842,-0.394486 -2.68972 791.802 -0.228672 -1.56744 460.923 -0.000505064 -0.00338174 1,18
GUANGZHOU_DAILY:5,GUANGZHOU_DAILY,5,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674412855066475.jpg?x-oss-process=style/content,7000,CMA:2025.21,CMA,2025.21,Part of Story of The Western Chamber,一部西廂總,https://clevelandart.org/art/2025.21,35,7,0.2,98.5,0.132019 -0.701018 609.144 0.166134 -0.470764 410.663 0.000133243 -0.00102015 1,19
GUANGZHOU_DAILY:5,GUANGZHOU_DAILY,5,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674412855066475.jpg?x-oss-process=style/content,7000,MET:2025.415,MET,2025.415,Picking Tea in Autumn Heat,,https://www.metmuseum.org/art/collection/search/911929,50,6,0.12,97.4,-3.19587 2.73154 482.803 -1.50791 1.29199 226.547 -0.00663292 0.00567733 1,20
GUANGZHOU_DAILY:6,GUANGZHOU_DAILY,6,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674433776028415.jpg?x-oss-process=style/content,6368,MET:2025.361,MET,2025.361,The Two Immortals of Harmony and Unity,,https://www.metmuseum.org/art/collection/search/911827,21,6,0.2857,80.4143,-5.8481 2.55254 756.661 -0.51142 0.747994 -5.4502 -0.00733967 0.00331673 1,1
GUANGZHOU_DAILY:6,GUANGZHOU_DAILY,6,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674433776028415.jpg?x-oss-process=style/content,6368,MET:2025.388,MET,2025.388,Picture of a Happy Family,,https://www.metmuseum.org/art/collection/search/911877,20,6,0.3,80.0,-6.29655 15.5362 943.111 -22.1627 58.6048 283.192 -0.0461478 0.119945 1,2
GUANGZHOU_DAILY:6,GUANGZHOU_DAILY,6,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674433776028415.jpg?x-oss-process=style/content,6368,MET:2025.417,MET,2025.417,Second part of The Story of the Lute,,https://www.metmuseum.org/art/collection/search/911936,20,6,0.3,80.0,-1.98681 -1.35548 693.758 -1.41102 -0.985259 498.829 -0.00288454 -0.00194972 1,3
GUANGZHOU_DAILY:6,GUANGZHOU_DAILY,6,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674433776028415.jpg?x-oss-process=style/content,6368,MET:2025.459,MET,2025.459,Chrysanthemum and Begonia in a Bronze Vase,,https://www.metmuseum.org/art/collection/search/912030,10,6,0.6,79.0,-1.0476 -0.720744 741.662 -0.577872 -0.449601 433.492 -0.00146018 -0.000921307 1,4
GUANGZHOU_DAILY:6,GUANGZHOU_DAILY,6,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674433776028415.jpg?x-oss-process=style/content,6368,MET:2025.400,MET,2025.400,Two Beauties Picking Dates,,https://www.metmuseum.org/art/collection/search/911904,14,6,0.4286,78.3714,18.6786 -6.34983 640.216 1.32536 -0.34334 34.662 0.0309991 -0.0102831 1,5
GUANGZHOU_DAILY:6,GUANGZHOU_DAILY,6,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674433776028415.jpg?x-oss-process=style/content,6368,CMA:2025.32,CMA,2025.32,The Two Immortals of Harmony and Unity,和合二仙,https://clevelandart.org/art/2025.32,30,5,0.1667,74.3333,0.167716 -0.564186 276.504 0.557557 -0.984397 472.34 0.000968893 -0.00207304 1,6
GUANGZHOU_DAILY:6,GUANGZHOU_DAILY,6,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674433776028415.jpg?x-oss-process=style/content,6368,MET:2025.390,MET,2025.390,Scenic View of Yueyang Tower,,https://www.metmuseum.org/art/collection/search/911881,27,5,0.1852,72.6037,-1.55815 -0.942164 694.337 -0.943467 -0.530913 403.609 -0.00223938 -0.0013213 1,7
GUANGZHOU_DAILY:6,GUANGZHOU_DAILY,6,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674433776028415.jpg?x-oss-process=style/content,6368,MET:2025.406,MET,2025.406,Beauty and a Cat,,https://www.metmuseum.org/art/collection/search/911913,42,4,0.0952,71.3048,-17.9621 1.78167 2725.53 -0.734102 0.111627 239.93 -0.010553 0.00601432 1,8
GUANGZHOU_DAILY:6,GUANGZHOU_DAILY,6,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674433776028415.jpg?x-oss-process=style/content,6368,MET:2025.391,MET,2025.391,Two Beauties Enjoy a Butterfly,,https://www.metmuseum.org/art/collection/search/911887,23,5,0.2174,70.4478,-8.66457 0.282115 475.226 -0.767665 -0.363333 16.8232 -0.0141406 -0.00129798 1,9
GUANGZHOU_DAILY:6,GUANGZHOU_DAILY,6,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674433776028415.jpg?x-oss-process=style/content,6368,MET:2025.446,MET,2025.446,Bird on hibiscus,,https://www.metmuseum.org/art/collection/search/911997,23,5,0.2174,70.4478,0.0154634 -0.460248 77.5623 0.188228 0.353989 -260.132 0.00582316 -0.0131595 1,10
GUANGZHOU_DAILY:6,GUANGZHOU_DAILY,6,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674433776028415.jpg?x-oss-process=style/content,6368,MET:2025.380,MET,2025.380,"Woman teaching children to read and write calligraphy, from four-print set “Women teaching children the four accomplishments”",,https://www.metmuseum.org/art/collection/search/911868,21,5,0.2381,69.4619,-0.411781 -0.758539 708.403 0.44156 0.102614 62.0985 0.000499234 -0.00109219 1,11
GUANGZHOU_DAILY:6,GUANGZHOU_DAILY,6,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674433776028415.jpg?x-oss-process=style/content,6368,MET:2025.397,MET,2025.397,Satirical Prints of Suzhou Customs,,https://www.metmuseum.org/art/collection/search/911897,21,5,0.2381,69.4619,-0.64863 -2.27704 645.994 -0.428494 -1.72231 453.839 -0.00090684 -0.00333822 1,12
GUANGZHOU_DAILY:6,GUANGZHOU_DAILY,6,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674433776028415.jpg?x-oss-process=style/content,6368,MET:2025.389,MET,2025.389,Twenty-Eight Constellations Battle at Kunyang,,https://www.metmuseum.org/art/collection/search/911879,7,5,0.7143,69.1857,-0.924463 0.635493 314.549 -1.40287 -0.52483 553.383 -0.00252661 -4.18625e-05 1,13
GUANGZHOU_DAILY:6,GUANGZHOU_DAILY,6,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674433776028415.jpg?x-oss-process=style/content,6368,MET:2025.355,MET,2025.355,Scenic Spots of Zhenjiang,,https://www.metmuseum.org/art/collection/search/911818,18,5,0.2778,68.1556,1.08259 -0.266643 -667.087 0.35359 -2.09148 32.2948 0.00249996 -0.0215188 1,14
GUANGZHOU_DAILY:6,GUANGZHOU_DAILY,6,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674433776028415.jpg?x-oss-process=style/content,6368,MET:2025.422,MET,2025.422,View of Western architecture,,https://www.metmuseum.org/art/collection/search/911946,18,5,0.2778,68.1556,0.170086 0.73061 -35.868 -1.70926 -0.587124 580.825 -0.00197283 -0.00100478 1,15
GUANGZHOU_DAILY:6,GUANGZHOU_DAILY,6,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674433776028415.jpg?x-oss-process=style/content,6368,CMA:2025.93,CMA,2025.93,Happy New Year,新春樂,https://clevelandart.org/art/2025.93,8,5,0.625,68.1,-3.52703 -6.36345 2890.3 0.795922 0.821938 -422.727 -0.000504414 -0.00225843 1,16
GUANGZHOU_DAILY:6,GUANGZHOU_DAILY,6,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674433776028415.jpg?x-oss-process=style/content,6368,CMA:2025.97,CMA,2025.97,The Fierce Battle at the Red Cliff,赤壁鏖兵圖,https://clevelandart.org/art/2025.97,8,5,0.625,68.1,-0.376643 -0.622605 634.04 -0.894523 -0.773043 655.671 -0.000955636 1.21975e-05 1,17
GUANGZHOU_DAILY:6,GUANGZHOU_DAILY,6,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674433776028415.jpg?x-oss-process=style/content,6368,MET:2025.376,MET,2025.376,New Year’s Day,歲朝圖,https://www.metmuseum.org/art/collection/search/911858,8,5,0.625,68.1,-0.386178 -1.15241 710.031 -0.696976 -0.790356 557.961 -0.000551829 -0.00138661 1,18
GUANGZHOU_DAILY:6,GUANGZHOU_DAILY,6,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674433776028415.jpg?x-oss-process=style/content,6368,MET:2025.416,MET,2025.416,Story of The Western Chamber,,https://www.metmuseum.org/art/collection/search/911931,17,5,0.2941,67.7824,1.03986 -0.760932 229.344 0.073892 -0.130069 47.5548 0.00170027 -0.00279207 1,19
GUANGZHOU_DAILY:6,GUANGZHOU_DAILY,6,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674433776028415.jpg?x-oss-process=style/content,6368,MET:2025.452,MET,2025.452,Poppy and Stone,,https://www.metmuseum.org/art/collection/search/912016,17,5,0.2941,67.7824,3.46788 -49.4476 672.446 3.55263 -22.7448 -553.793 0.00411587 -0.0582709 1,20
GUANGZHOU_DAILY:7,GUANGZHOU_DAILY,7,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674458660021013.jpg?x-oss-process=style/content,7000,MET:2025.450,MET,2025.450,Butterfly on Peony and Iris,,https://www.metmuseum.org/art/collection/search/912012,50,8,0.16,118.2,0.418428 -2.42384 694.959 1.74058 -1.79808 -175.994 0.00220329 -0.00563346 1,1
GUANGZHOU_DAILY:7,GUANGZHOU_DAILY,7,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674458660021013.jpg?x-oss-process=style/content,7000,MET:2025.381,MET,2025.381,"Woman teaching children to play chess, from four-print set “Women teaching children the four accomplishments”",,https://www.metmuseum.org/art/collection/search/911871,54,7,0.1296,110.3926,3.51581 -1.45412 271.055 1.74923 -1.01332 261.604 0.0106298 -0.00503329 1,2
GUANGZHOU_DAILY:7,GUANGZHOU_DAILY,7,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674458660021013.jpg?x-oss-process=style/content,7000,MET:2025.398,MET,2025.398,Satirical Prints of Suzhou Customs,,https://www.metmuseum.org/art/collection/search/911898,50,7,0.14,107.8,-2.4573 -2.64557 1004.75 -0.752721 -0.671917 250.708 -0.00256727 -0.00263193 1,3
GUANGZHOU_DAILY:7,GUANGZHOU_DAILY,7,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674458660021013.jpg?x-oss-process=style/content,7000,MET:2025.444,MET,2025.444,"Autumn basket: hibiscus, yellow hibiscus and chrysanthemum",,https://www.metmuseum.org/art/collection/search/911995,64,6,0.0938,106.675,-0.0017807 0.0576852 -55.2898 -0.0728182 0.142765 -63.4026 -0.0022793 -0.000585575 1,4
GUANGZHOU_DAILY:7,GUANGZHOU_DAILY,7,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674458660021013.jpg?x-oss-process=style/content,7000,MET:2025.414,MET,2025.414,Praying Mantis and Three Toddlers,,https://www.metmuseum.org/art/collection/search/911927,47,7,0.1489,105.8787,-1.87257 -0.663052 753.394 -2.3563 -1.17271 1096.87 -0.00205605 -0.00102269 1,5
GUANGZHOU_DAILY:7,GUANGZHOU_DAILY,7,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674458660021013.jpg?x-oss-process=style/content,7000,MET:2025.459,MET,2025.459,Chrysanthemum and Begonia in a Bronze Vase,,https://www.metmuseum.org/art/collection/search/912030,46,7,0.1522,105.2435,-0.584493 -1.54714 686.799 -0.767026 -1.55871 743.612 -0.000722108 -0.00235392 1,6
GUANGZHOU_DAILY:7,GUANGZHOU_DAILY,7,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674458660021013.jpg?x-oss-process=style/content,7000,MET:2025.439,MET,2025.439,Eight Immortals and Twelve Zodiac Animals,,https://www.metmuseum.org/art/collection/search/911987,54,6,0.1111,100.0222,2.41776 -3.00048 783.787 3.71556 -3.28505 531.564 0.00282007 -0.00337034 1,7
GUANGZHOU_DAILY:7,GUANGZHOU_DAILY,7,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674458660021013.jpg?x-oss-process=style/content,7000,MET:2025.380,MET,2025.380,"Woman teaching children to read and write calligraphy, from four-print set “Women teaching children the four accomplishments”",,https://www.metmuseum.org/art/collection/search/911868,36,7,0.1944,99.0889,16.8416 -8.80554 710.373 6.48441 -3.39398 272.867 0.0238607 -0.0124687 1,8
GUANGZHOU_DAILY:7,GUANGZHOU_DAILY,7,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674458660021013.jpg?x-oss-process=style/content,7000,MET:2025.406,MET,2025.406,Beauty and a Cat,,https://www.metmuseum.org/art/collection/search/911913,61,5,0.082,94.3393,-0.309974 -2.41841 370.727 -0.435852 -1.02009 170.034 -0.000411671 -0.0062288 1,9
GUANGZHOU_DAILY:7,GUANGZHOU_DAILY,7,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674458660021013.jpg?x-oss-process=style/content,7000,MET:2025.452,MET,2025.452,Poppy and Stone,,https://www.metmuseum.org/art/collection/search/912016,44,6,0.1364,93.5273,-1.22631 -2.69589 824.248 -0.36935 -0.851762 274.043 -0.00150512 -0.00318941 1,10
GUANGZHOU_DAILY:7,GUANGZHOU_DAILY,7,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674458660021013.jpg?x-oss-process=style/content,7000,MET:2025.372,MET,2025.372,One Hundred Boys,百子图,https://www.metmuseum.org/art/collection/search/911851,24,7,0.2917,92.6333,-0.851773 -3.74161 688.993 -1.78542 -6.04412 1165.34 -0.00127139 -0.00521039 1,11
GUANGZHOU_DAILY:7,GUANGZHOU_DAILY,7,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674458660021013.jpg?x-oss-process=style/content,7000,CMA:2025.127,CMA,2025.127,Plum and Camellia in a Bronze Vase,博古花卉圖,https://clevelandart.org/art/2025.127,42,6,0.1429,92.2571,20.9429 -2.93734 652.276 4.54429 -2.36569 1707.35 0.0236753 -0.00304318 1,12
GUANGZHOU_DAILY:7,GUANGZHOU_DAILY,7,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674458660021013.jpg?x-oss-process=style/content,7000,MET:2025.392,MET,2025.392,The Herd Boy and the Weaving Maiden,,https://www.metmuseum.org/art/collection/search/911889,41,6,0.1463,91.6268,-6.23369 -0.657555 744.966 1.17875 -2.04803 234.352 -0.00509525 -0.00278651 1,13
GUANGZHOU_DAILY:7,GUANGZHOU_DAILY,7,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674458660021013.jpg?x-oss-process=style/content,7000,MET:2025.416,MET,2025.416,Story of The Western Chamber,,https://www.metmuseum.org/art/collection/search/911931,38,6,0.1579,89.7579,0.468297 -2.25063 979.776 -0.0277956 1.57055 7.24967 0.0019863 -0.00163812 1,14
